5859	11395	0.12598816
5859	9622	0.10910894
5859	9492	0.104828484
5859	10483	0.0
5859	8748	0.0
5860	7488	0.2159092
5860	7212	0.0
5860	7496	0.0
5860	12230	0.0
5860	12139	0.0
5858	7244	0.8888889
5858	10154	0.70352656
5858	7465	0.62360954
5858	9875	0.52704626
5858	6789	0.0
5857	9743	0.12598816
5857	6646	0.104828484
5857	11288	0.0
5857	9593	0.0
5857	9472	0.0
452	6967	0.0
452	12366	0.0
452	6504	0.0
452	6183	0.0
451	12356	0.5976143
451	9472	0.0
451	9504	0.0
5856	10408	0.0
5856	10712	0.0
5856	9477	0.0
5856	7534	0.0
5856	6214	0.0
2516	11460	0.105851226
2516	9622	0.0
2516	9313	0.0
2516	12378	0.0
2516	6182	0.0
2515	11357	0.38364053
2515	6430	0.36437476
2515	8957	0.14725268
2515	10371	0.13363062
2515	11180	0.0
5855	7792	0.48112524
5855	12086	0.22222224
1556	12621	0.225025
1556	6334	0.21821788
1556	12617	0.0
5854	7866	0.0
5854	7469	0.0
5854	6421	0.0
5853	9758	0.0
5853	11658	0.0
2517	9083	0.0
2519	8957	0.0
2519	8549	0.0
2519	8481	0.0
2519	9743	0.0
2519	9744	0.0
5851	10938	0.70352656
5851	9129	0.5039526
5851	9743	0.12598816
5851	6664	0.11111112
5851	9810	0.0
453	9306	0.07106691
453	9652	0.0
453	9307	0.0
453	9220	0.0
453	9510	0.0
2518	7575	0.75546336
2518	7226	0.3119017
2518	8776	0.0
1555	10359	0.0
1555	10994	0.0
1555	9313	0.0
1555	9932	0.0
1555	6664	0.0
1559	10912	0.0
1559	8853	0.0
1559	8227	0.0
1559	9652	0.0
1559	9729	0.0
457	11255	0.47140452
457	9553	0.23570226
457	9973	0.19669634
457	8860	0.0
457	11440	0.0
456	10483	0.210042
456	12217	0.0
456	6215	0.0
455	12448	0.16903085
455	9622	0.0
455	7226	0.0
2522	12133	0.09245004
2522	10483	0.0
2522	12124	0.0
2521	10309	0.0
2521	10713	0.0
2521	10842	0.0
2521	8630	0.0
2521	9349	0.0
1558	12336	0.3416988
1558	12342	0.2611165
1558	12345	0.24999999
1558	10181	0.0
1558	7403	0.0
454	11264	0.0
454	8630	0.0
1562	6334	0.0
1562	6330	0.0
1562	6324	0.0
1561	9083	0.35856855
1561	7556	0.0
5864	11085	0.09449112
5864	9313	0.09245004
5864	10851	0.0
5864	10766	0.0
5864	8621	0.0
5865	8597	0.20412414
5865	8490	0.09128709
5865	12842	0.0
5866	7746	0.08111071
5866	11357	0.0
5867	12715	0.22792116
5867	8621	0.0836242
5867	8588	0.0
5867	9306	0.0
5867	7834	0.0
5863	7859	0.5345225
5863	10190	0.16012815
5863	10569	0.0
5863	8463	0.0
5863	7217	0.0
2	8780	0.0
2	8587	0.0
2	8563	0.0
2	9527	0.0
2	7327	0.0
458	12356	0.5976143
458	8558	0.0
458	7374	0.0
458	8094	0.0
458	7488	0.0
2507	6307	1.4280093
2507	6302	0.9872204
2507	6334	0.89148146
2507	6777	0.0
1	6666	0.58925563
1	6664	0.5555556
1	11810	0.27735013
1	10890	0.16666667
1	11136	0.0
0	9129	0.14285713
0	7599	0.0
459	10316	0.0
459	10203	0.0
459	7681	0.0
459	12378	0.0
459	12288	0.0
6	9622	0.16666666
6	10872	0.07856742
6	8203	0.0
6	12277	0.0
5862	12316	0.0
5862	6504	0.0
2510	10192	0.0
5	11680	0.1754116
5	10101	0.0
5	11678	0.0
4	9208	0.35184848
4	10523	0.0
4	9985	0.0
4	10003	0.0
4	8549	0.0
2509	9092	0.3931068
2509	7355	0.38490018
2509	11392	0.24263053
2509	8876	0.21081851
2509	8918	0.21081851
461	6328	0.15811388
461	7588	0.1490712
461	7579	0.12909944
461	7401	0.0
2508	9622	0.09128709
2508	8429	0.0
2508	9652	0.0
2508	7216	0.0
2508	7218	0.0
3	6316	0.46291006
3	6304	0.40089184
3	6302	0.37796447
3	9307	0.1490712
3	8957	0.0
464	9012	0.0
464	12041	0.0
464	12396	0.0
2514	10924	0.87937975
2514	6666	0.70710677
2514	8153	0.41931394
2514	11142	0.11111112
2514	10483	0.08574929
1549	9313	0.5039526
1549	7216	0.43643576
1549	8563	0.302107
1549	7218	0.20100757
1549	10851	0.0
2513	9472	0.19069251
2513	11832	0.16903086
2513	9570	0.1
2513	10546	0.0
2513	9306	0.0
463	7512	0.1825742
463	10483	0.0
463	7323	0.0
463	7511	0.0
463	7510	0.0
2512	10359	0.1118034
2512	12842	0.0
8	10688	0.0
8	10689	0.0
8	8587	0.0
8	9198	0.0
8	9199	0.0
7	10872	0.07856742
7	8765	0.0
7	9652	0.0
7	6805	0.0
7	8130	0.0
465	9857	0.7627701
465	11395	0.5443311
465	7226	0.0
465	11977	0.0
1551	8621	0.0
1551	11925	0.0
1551	12197	0.0
1552	9603	0.7526177
1552	6226	0.26726124
1552	9270	0.2581989
1552	8563	0.19727853
1552	7226	0.13483997
1553	11357	0.23304291
1553	9931	0.0
1553	6314	0.0
1554	8679	0.0
1554	9273	0.0
1554	9277	0.0
1554	6833	0.0
1554	7593	0.0
5873	10033	0.0
5873	9845	0.0
5873	7243	0.0
5873	7077	0.0
5874	12337	0.1490712
5874	11357	0.07106691
5874	8735	0.0
5874	9652	0.0
5874	9577	0.0
2541	9928	0.28867513
2541	9377	0.16666666
2541	7693	0.1546911
2541	9306	0.1516492
2541	8055	0.14433756
5872	9932	0.10206208
5872	11380	0.0
5872	11041	0.0
5872	11044	0.0
5872	8587	0.0
5876	10432	0.0
5876	8631	0.0
5876	9375	0.0
5876	11660	0.0
5877	6664	0.16666667
5877	10483	0.0
5877	7401	0.0
5877	7475	0.0
5877	7481	0.0
1571	7001	0.26726124
1571	11264	0.09245004
1571	11048	0.0
1571	11044	0.0
1571	10483	0.0
436	9758	0.0
436	7313	0.0
436	11841	0.0
436	6574	0.0
5871	12275	0.33333334
5871	12268	0.32098284
5871	12274	0.27989438
5871	12273	0.14433756
5871	7575	0.14322297
2536	10181	0.74999994
2536	9325	0.13453455
2536	9313	0.09245004
2536	8957	0.06726728
2536	10994	0.0
1572	9812	0.10910894
1572	12501	0.0
2535	10851	0.3189991
2535	9579	0.119522855
2535	6504	0.0877058
2535	10341	0.0
2535	10638	0.0
5870	12603	0.34503278
5870	9333	0.16666666
5870	6664	0.0
5870	6668	0.0
435	11416	0.18898223
435	11138	0.0
435	10994	0.0
435	10802	0.0
435	6684	0.0
5869	6326	2.417779
5869	10851	1.4593377
5869	8027	0.6666667
5869	11818	0.6024641
5869	11522	0.07647191
2538	8424	0.37796447
2538	10852	0.35355338
2538	11946	0.0
434	10656	0.0
434	9001	0.0
434	8957	0.0
434	6829	0.0
434	7895	0.0
5868	8270	0.8164966
5868	11039	0.07106691
5868	9313	0.0
5868	9365	0.0
5868	7855	0.0
2537	9857	0.7627701
2537	10483	0.0
2537	12232	0.0
2533	10463	0.0
2533	11357	0.0
2533	11292	0.0
2533	9182	0.0
2533	6302	0.0
2534	6233	0.9543061
2534	7216	0.7251109
2534	8563	0.302107
2534	7374	0.29277003
2534	8094	0.1833397
441	12315	1.8064458
441	7604	0.0
441	12279	0.0
1576	10569	0.13608277
1576	11678	0.1230915
1576	11680	0.11322771
1576	10516	0.0
1576	11216	0.0
440	9827	0.15713485
440	9209	0.0
440	6326	0.0
440	6330	0.0
2540	9622	0.211171
2540	12432	0.20288655
2540	10483	0.0
2540	8549	0.0
2540	10927	0.0
439	8055	0.15811388
439	9985	0.13333333
439	11044	0.09759001
439	10003	0.0
439	9593	0.0
2539	11216	0.0
2539	8587	0.0
438	10815	0.10910894
438	7693	0.0836242
438	10371	0.0
438	11395	0.0
438	9313	0.0
1573	9622	0.0
1573	6685	0.0
1573	12248	0.0
1573	6364	0.0
437	9313	0.0
437	7556	0.0
437	12124	0.0
437	11962	0.0
1574	10244	0.0
1574	9504	0.0
1574	6569	0.0
1574	12846	0.0
5879	6627	0.30769232
5879	8089	0.0
2529	11989	0.0
444	9743	0.12598816
444	9919	0.0
